subject,run,condition,configuration_id,window_length_sec,step_size_sec,outer_window_overlap_fraction,welch_segment_count,window_index,window_start_sec,window_end_sec,window_center_sec,start_sample,stop_sample,n_samples,feature_name,feature_unit,posterior_alpha_mean_psd
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,89,44.5,46.5,45.5,7120,7440,320,posterior_alpha_mean_psd,V^2/Hz,6.304722339616237e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,90,45.0,47.0,46.0,7200,7520,320,posterior_alpha_mean_psd,V^2/Hz,8.604468211491684e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,91,45.5,47.5,46.5,7280,7600,320,posterior_alpha_mean_psd,V^2/Hz,6.381925466639163e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,92,46.0,48.0,47.0,7360,7680,320,posterior_alpha_mean_psd,V^2/Hz,8.304990547928864e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,93,46.5,48.5,47.5,7440,7760,320,posterior_alpha_mean_psd,V^2/Hz,5.881625994988862e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,94,47.0,49.0,48.0,7520,7840,320,posterior_alpha_mean_psd,V^2/Hz,6.617174811957063e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,95,47.5,49.5,48.5,7600,7920,320,posterior_alpha_mean_psd,V^2/Hz,5.597623570542977e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,96,48.0,50.0,49.0,7680,8000,320,posterior_alpha_mean_psd,V^2/Hz,4.2721571244968043e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,97,48.5,50.5,49.5,7760,8080,320,posterior_alpha_mean_psd,V^2/Hz,5.0835625600596705e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,98,49.0,51.0,50.0,7840,8160,320,posterior_alpha_mean_psd,V^2/Hz,4.194756380159449e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,99,49.5,51.5,50.5,7920,8240,320,posterior_alpha_mean_psd,V^2/Hz,4.4625195752545926e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,100,50.0,52.0,51.0,8000,8320,320,posterior_alpha_mean_psd,V^2/Hz,2.7317217286231865e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,101,50.5,52.5,51.5,8080,8400,320,posterior_alpha_mean_psd,V^2/Hz,3.4015523428770767e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,102,51.0,53.0,52.0,8160,8480,320,posterior_alpha_mean_psd,V^2/Hz,2.6730030422966533e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,103,51.5,53.5,52.5,8240,8560,320,posterior_alpha_mean_psd,V^2/Hz,2.7448452678491738e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,104,52.0,54.0,53.0,8320,8640,320,posterior_alpha_mean_psd,V^2/Hz,1.7898612093770963e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,105,52.5,54.5,53.5,8400,8720,320,posterior_alpha_mean_psd,V^2/Hz,1.9158250356930208e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,106,53.0,55.0,54.0,8480,8800,320,posterior_alpha_mean_psd,V^2/Hz,2.3450505677582405e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,107,53.5,55.5,54.5,8560,8880,320,posterior_alpha_mean_psd,V^2/Hz,3.0743969086837407e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,108,54.0,56.0,55.0,8640,8960,320,posterior_alpha_mean_psd,V^2/Hz,3.009575341874941e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,109,54.5,56.5,55.5,8720,9040,320,posterior_alpha_mean_psd,V^2/Hz,3.374891516722577e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,110,55.0,57.0,56.0,8800,9120,320,posterior_alpha_mean_psd,V^2/Hz,4.7055729043029044e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,111,55.5,57.5,56.5,8880,9200,320,posterior_alpha_mean_psd,V^2/Hz,4.3343356782927026e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,112,56.0,58.0,57.0,8960,9280,320,posterior_alpha_mean_psd,V^2/Hz,4.783569606609416e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,113,56.5,58.5,57.5,9040,9360,320,posterior_alpha_mean_psd,V^2/Hz,2.933942658297155e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,114,57.0,59.0,58.0,9120,9440,320,posterior_alpha_mean_psd,V^2/Hz,4.811581427883332e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,115,57.5,59.5,58.5,9200,9520,320,posterior_alpha_mean_psd,V^2/Hz,4.9465957498956396e-11
1,1,baseline_eyes_open,win-2s_step-0p5s,2.0,0.5,0.75,3,116,58.0,60.0,59.0,9280,9600,320,posterior_alpha_mean_psd,V^2/Hz,5.843671409417565e-11
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,0,0.0,2.0,1.0,0,320,320,posterior_alpha_mean_psd,V^2/Hz,4.2916755355036793e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,1,0.5,2.5,1.5,80,400,320,posterior_alpha_mean_psd,V^2/Hz,5.291647265854158e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,2,1.0,3.0,2.0,160,480,320,posterior_alpha_mean_psd,V^2/Hz,5.876672829757239e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,3,1.5,3.5,2.5,240,560,320,posterior_alpha_mean_psd,V^2/Hz,4.790139786384146e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,4,2.0,4.0,3.0,320,640,320,posterior_alpha_mean_psd,V^2/Hz,2.5595067105345723e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,5,2.5,4.5,3.5,400,720,320,posterior_alpha_mean_psd,V^2/Hz,3.432475379242213e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,6,3.0,5.0,4.0,480,800,320,posterior_alpha_mean_psd,V^2/Hz,3.621692447822475e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,7,3.5,5.5,4.5,560,880,320,posterior_alpha_mean_psd,V^2/Hz,2.83631591861416e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,8,4.0,6.0,5.0,640,960,320,posterior_alpha_mean_psd,V^2/Hz,1.604935123900181e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,9,4.5,6.5,5.5,720,1040,320,posterior_alpha_mean_psd,V^2/Hz,1.7322188820889084e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,10,5.0,7.0,6.0,800,1120,320,posterior_alpha_mean_psd,V^2/Hz,2.1305056869483822e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,11,5.5,7.5,6.5,880,1200,320,posterior_alpha_mean_psd,V^2/Hz,2.851068185428718e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,12,6.0,8.0,7.0,960,1280,320,posterior_alpha_mean_psd,V^2/Hz,2.496702511753018e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,13,6.5,8.5,7.5,1040,1360,320,posterior_alpha_mean_psd,V^2/Hz,2.605744040807694e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,14,7.0,9.0,8.0,1120,1440,320,posterior_alpha_mean_psd,V^2/Hz,2.3875301618418144e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,15,7.5,9.5,8.5,1200,1520,320,posterior_alpha_mean_psd,V^2/Hz,3.9440818398437344e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,16,8.0,10.0,9.0,1280,1600,320,posterior_alpha_mean_psd,V^2/Hz,4.064612839407884e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,17,8.5,10.5,9.5,1360,1680,320,posterior_alpha_mean_psd,V^2/Hz,4.178515967566072e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,18,9.0,11.0,10.0,1440,1760,320,posterior_alpha_mean_psd,V^2/Hz,3.0624414851171974e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,19,9.5,11.5,10.5,1520,1840,320,posterior_alpha_mean_psd,V^2/Hz,3.905766199653335e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,20,10.0,12.0,11.0,1600,1920,320,posterior_alpha_mean_psd,V^2/Hz,3.91968184503194e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,21,10.5,12.5,11.5,1680,2000,320,posterior_alpha_mean_psd,V^2/Hz,6.212057969304113e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,22,11.0,13.0,12.0,1760,2080,320,posterior_alpha_mean_psd,V^2/Hz,6.143468310832277e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,23,11.5,13.5,12.5,1840,2160,320,posterior_alpha_mean_psd,V^2/Hz,5.712890689115789e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,24,12.0,14.0,13.0,1920,2240,320,posterior_alpha_mean_psd,V^2/Hz,3.291174458083052e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,25,12.5,14.5,13.5,2000,2320,320,posterior_alpha_mean_psd,V^2/Hz,2.6574432100059403e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,26,13.0,15.0,14.0,2080,2400,320,posterior_alpha_mean_psd,V^2/Hz,3.071999719849245e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,27,13.5,15.5,14.5,2160,2480,320,posterior_alpha_mean_psd,V^2/Hz,3.9395390930682473e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,28,14.0,16.0,15.0,2240,2560,320,posterior_alpha_mean_psd,V^2/Hz,4.57740031650973e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,29,14.5,16.5,15.5,2320,2640,320,posterior_alpha_mean_psd,V^2/Hz,4.086552678233322e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,30,15.0,17.0,16.0,2400,2720,320,posterior_alpha_mean_psd,V^2/Hz,3.165693846654092e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,31,15.5,17.5,16.5,2480,2800,320,posterior_alpha_mean_psd,V^2/Hz,3.7649479173747545e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,32,16.0,18.0,17.0,2560,2880,320,posterior_alpha_mean_psd,V^2/Hz,4.0801593611763825e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,33,16.5,18.5,17.5,2640,2960,320,posterior_alpha_mean_psd,V^2/Hz,4.048513262815562e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,34,17.0,19.0,18.0,2720,3040,320,posterior_alpha_mean_psd,V^2/Hz,2.7267030714894695e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,35,17.5,19.5,18.5,2800,3120,320,posterior_alpha_mean_psd,V^2/Hz,3.1497354284440514e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,36,18.0,20.0,19.0,2880,3200,320,posterior_alpha_mean_psd,V^2/Hz,4.837383549996996e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,37,18.5,20.5,19.5,2960,3280,320,posterior_alpha_mean_psd,V^2/Hz,4.676406116367941e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,38,19.0,21.0,20.0,3040,3360,320,posterior_alpha_mean_psd,V^2/Hz,4.0683375490724504e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,39,19.5,21.5,20.5,3120,3440,320,posterior_alpha_mean_psd,V^2/Hz,2.676011598153356e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,40,20.0,22.0,21.0,3200,3520,320,posterior_alpha_mean_psd,V^2/Hz,4.147547405728506e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,41,20.5,22.5,21.5,3280,3600,320,posterior_alpha_mean_psd,V^2/Hz,4.914592995495119e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,42,21.0,23.0,22.0,3360,3680,320,posterior_alpha_mean_psd,V^2/Hz,7.450350395853333e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,43,21.5,23.5,22.5,3440,3760,320,posterior_alpha_mean_psd,V^2/Hz,6.875327976842496e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,44,22.0,24.0,23.0,3520,3840,320,posterior_alpha_mean_psd,V^2/Hz,6.602206671895991e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,45,22.5,24.5,23.5,3600,3920,320,posterior_alpha_mean_psd,V^2/Hz,3.3736345011890946e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,46,23.0,25.0,24.0,3680,4000,320,posterior_alpha_mean_psd,V^2/Hz,3.7169424896807326e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,47,23.5,25.5,24.5,3760,4080,320,posterior_alpha_mean_psd,V^2/Hz,2.8540194200110404e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,48,24.0,26.0,25.0,3840,4160,320,posterior_alpha_mean_psd,V^2/Hz,5.787210202493262e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,49,24.5,26.5,25.5,3920,4240,320,posterior_alpha_mean_psd,V^2/Hz,8.957265986880716e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,50,25.0,27.0,26.0,4000,4320,320,posterior_alpha_mean_psd,V^2/Hz,1.266098892772713e-09
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,51,25.5,27.5,26.5,4080,4400,320,posterior_alpha_mean_psd,V^2/Hz,1.0721220606509548e-09
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,52,26.0,28.0,27.0,4160,4480,320,posterior_alpha_mean_psd,V^2/Hz,7.232185410106892e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,53,26.5,28.5,27.5,4240,4560,320,posterior_alpha_mean_psd,V^2/Hz,7.294518146139613e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,54,27.0,29.0,28.0,4320,4640,320,posterior_alpha_mean_psd,V^2/Hz,9.066801657048639e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,55,27.5,29.5,28.5,4400,4720,320,posterior_alpha_mean_psd,V^2/Hz,9.349604392785173e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,56,28.0,30.0,29.0,4480,4800,320,posterior_alpha_mean_psd,V^2/Hz,7.072926861239779e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,57,28.5,30.5,29.5,4560,4880,320,posterior_alpha_mean_psd,V^2/Hz,5.525865546045545e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,58,29.0,31.0,30.0,4640,4960,320,posterior_alpha_mean_psd,V^2/Hz,5.038257003548005e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,59,29.5,31.5,30.5,4720,5040,320,posterior_alpha_mean_psd,V^2/Hz,6.41518850599399e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,60,30.0,32.0,31.0,4800,5120,320,posterior_alpha_mean_psd,V^2/Hz,7.383338855642272e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,61,30.5,32.5,31.5,4880,5200,320,posterior_alpha_mean_psd,V^2/Hz,8.347248793486852e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,62,31.0,33.0,32.0,4960,5280,320,posterior_alpha_mean_psd,V^2/Hz,5.530697443662959e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,63,31.5,33.5,32.5,5040,5360,320,posterior_alpha_mean_psd,V^2/Hz,3.7934960740690764e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,64,32.0,34.0,33.0,5120,5440,320,posterior_alpha_mean_psd,V^2/Hz,2.519217703725816e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,65,32.5,34.5,33.5,5200,5520,320,posterior_alpha_mean_psd,V^2/Hz,3.772836035852635e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,66,33.0,35.0,34.0,5280,5600,320,posterior_alpha_mean_psd,V^2/Hz,5.258582337315854e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,67,33.5,35.5,34.5,5360,5680,320,posterior_alpha_mean_psd,V^2/Hz,6.141050410516115e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,68,34.0,36.0,35.0,5440,5760,320,posterior_alpha_mean_psd,V^2/Hz,5.832167315531251e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,69,34.5,36.5,35.5,5520,5840,320,posterior_alpha_mean_psd,V^2/Hz,4.4976564880137905e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,70,35.0,37.0,36.0,5600,5920,320,posterior_alpha_mean_psd,V^2/Hz,3.9471830561962513e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,71,35.5,37.5,36.5,5680,6000,320,posterior_alpha_mean_psd,V^2/Hz,3.4701728738900655e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,72,36.0,38.0,37.0,5760,6080,320,posterior_alpha_mean_psd,V^2/Hz,3.72063011557295e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,73,36.5,38.5,37.5,5840,6160,320,posterior_alpha_mean_psd,V^2/Hz,2.888243401552994e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,74,37.0,39.0,38.0,5920,6240,320,posterior_alpha_mean_psd,V^2/Hz,2.1675171669337586e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,75,37.5,39.5,38.5,6000,6320,320,posterior_alpha_mean_psd,V^2/Hz,4.6066886322399745e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,76,38.0,40.0,39.0,6080,6400,320,posterior_alpha_mean_psd,V^2/Hz,5.269474959326561e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,77,38.5,40.5,39.5,6160,6480,320,posterior_alpha_mean_psd,V^2/Hz,7.32732838896163e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,78,39.0,41.0,40.0,6240,6560,320,posterior_alpha_mean_psd,V^2/Hz,5.310837576407506e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,79,39.5,41.5,40.5,6320,6640,320,posterior_alpha_mean_psd,V^2/Hz,7.242576880369522e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,80,40.0,42.0,41.0,6400,6720,320,posterior_alpha_mean_psd,V^2/Hz,6.327429691884095e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,81,40.5,42.5,41.5,6480,6800,320,posterior_alpha_mean_psd,V^2/Hz,5.711531781900076e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,82,41.0,43.0,42.0,6560,6880,320,posterior_alpha_mean_psd,V^2/Hz,4.97023771852284e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,83,41.5,43.5,42.5,6640,6960,320,posterior_alpha_mean_psd,V^2/Hz,4.742847815266761e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,84,42.0,44.0,43.0,6720,7040,320,posterior_alpha_mean_psd,V^2/Hz,9.84100124135573e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,85,42.5,44.5,43.5,6800,7120,320,posterior_alpha_mean_psd,V^2/Hz,1.11743175921648e-09
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,86,43.0,45.0,44.0,6880,7200,320,posterior_alpha_mean_psd,V^2/Hz,1.0789681690257175e-09
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,87,43.5,45.5,44.5,6960,7280,320,posterior_alpha_mean_psd,V^2/Hz,5.945549338850947e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,88,44.0,46.0,45.0,7040,7360,320,posterior_alpha_mean_psd,V^2/Hz,4.2267578401317304e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,89,44.5,46.5,45.5,7120,7440,320,posterior_alpha_mean_psd,V^2/Hz,5.672426727214187e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,90,45.0,47.0,46.0,7200,7520,320,posterior_alpha_mean_psd,V^2/Hz,5.590404946629128e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,91,45.5,47.5,46.5,7280,7600,320,posterior_alpha_mean_psd,V^2/Hz,4.2712341578593845e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,92,46.0,48.0,47.0,7360,7680,320,posterior_alpha_mean_psd,V^2/Hz,3.4919124949300497e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,93,46.5,48.5,47.5,7440,7760,320,posterior_alpha_mean_psd,V^2/Hz,8.179264797737909e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,94,47.0,49.0,48.0,7520,7840,320,posterior_alpha_mean_psd,V^2/Hz,9.177944459885127e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,95,47.5,49.5,48.5,7600,7920,320,posterior_alpha_mean_psd,V^2/Hz,1.2770500085323927e-09
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,96,48.0,50.0,49.0,7680,8000,320,posterior_alpha_mean_psd,V^2/Hz,8.037948884203086e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,97,48.5,50.5,49.5,7760,8080,320,posterior_alpha_mean_psd,V^2/Hz,7.107617263020656e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,98,49.0,51.0,50.0,7840,8160,320,posterior_alpha_mean_psd,V^2/Hz,4.795002023124394e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,99,49.5,51.5,50.5,7920,8240,320,posterior_alpha_mean_psd,V^2/Hz,9.13993895866212e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,100,50.0,52.0,51.0,8000,8320,320,posterior_alpha_mean_psd,V^2/Hz,1.0632212692942622e-09
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,101,50.5,52.5,51.5,8080,8400,320,posterior_alpha_mean_psd,V^2/Hz,1.1761653563423727e-09
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,102,51.0,53.0,52.0,8160,8480,320,posterior_alpha_mean_psd,V^2/Hz,8.134454191947062e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,103,51.5,53.5,52.5,8240,8560,320,posterior_alpha_mean_psd,V^2/Hz,1.0085222183026968e-09
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,104,52.0,54.0,53.0,8320,8640,320,posterior_alpha_mean_psd,V^2/Hz,6.827763821856042e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,105,52.5,54.5,53.5,8400,8720,320,posterior_alpha_mean_psd,V^2/Hz,6.58888243990513e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,106,53.0,55.0,54.0,8480,8800,320,posterior_alpha_mean_psd,V^2/Hz,2.9786114498442003e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,107,53.5,55.5,54.5,8560,8880,320,posterior_alpha_mean_psd,V^2/Hz,3.8467392102857843e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,108,54.0,56.0,55.0,8640,8960,320,posterior_alpha_mean_psd,V^2/Hz,5.1547767330966e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,109,54.5,56.5,55.5,8720,9040,320,posterior_alpha_mean_psd,V^2/Hz,5.448110046116658e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,110,55.0,57.0,56.0,8800,9120,320,posterior_alpha_mean_psd,V^2/Hz,7.41497608551192e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,111,55.5,57.5,56.5,8880,9200,320,posterior_alpha_mean_psd,V^2/Hz,8.106839427124011e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,112,56.0,58.0,57.0,8960,9280,320,posterior_alpha_mean_psd,V^2/Hz,9.722727622657564e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,113,56.5,58.5,57.5,9040,9360,320,posterior_alpha_mean_psd,V^2/Hz,8.070953811777271e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,114,57.0,59.0,58.0,9120,9440,320,posterior_alpha_mean_psd,V^2/Hz,8.298304406235723e-10
1,2,baseline_eyes_closed,win-2s_step-0p5s,2.0,0.5,0.75,3,115,57.5,59.5,58.5,9200,9520,320,posterior_alpha_mean_psd,V^2/Hz,1.1123049720319927e-09
